timestamp,equity
2024-02-12 09:50:00+00:00,1000000.0
2024-02-12 10:00:00+00:00,1000000.0
2024-02-12 10:10:00+00:00,1000000.0
2024-02-12 10:20:00+00:00,1000000.0
2024-02-12 10:30:00+00:00,1000000.0
2024-02-12 10:40:00+00:00,1000000.0
2024-02-12 10:50:00+00:00,1000000.0
2024-02-12 11:00:00+00:00,1000000.0
2024-02-12 11:10:00+00:00,1000000.0
2024-02-12 11:20:00+00:00,1000000.0
2024-02-12 11:30:00+00:00,1000000.0
2024-02-12 11:40:00+00:00,1000000.0
2024-02-12 11:50:00+00:00,1000000.0
2024-02-12 12:00:00+00:00,1000000.0
2024-02-12 12:10:00+00:00,1000000.0
2024-02-12 12:20:00+00:00,1000000.0
2024-02-12 12:30:00+00:00,1000000.0
2024-02-12 12:40:00+00:00,1000000.0
2024-02-12 12:50:00+00:00,1000000.0
2024-02-12 13:00:00+00:00,999879.7414064964
2024-02-12 13:10:00+00:00,999850.8845789972
2024-02-12 13:20:00+00:00,999720.4565453071
2024-02-12 13:30:00+00:00,999668.4944244567
2024-02-12 13:40:00+00:00,999668.4944244567
2024-02-12 13:50:00+00:00,999668.4944244567
2024-02-12 14:00:00+00:00,999668.4944244567
2024-02-12 14:10:00+00:00,999647.8811353365
2024-02-12 14:20:00+00:00,999614.5396862592
2024-02-12 14:30:00+00:00,999614.5396862592
2024-02-12 14:40:00+00:00,999509.2923053415
2024-02-12 14:50:00+00:00,999470.9798496001
2024-02-12 15:00:00+00:00,999413.7769404339
2024-02-12 15:10:00+00:00,999388.9791583557
2024-02-12 15:20:00+00:00,999388.9791583557
2024-02-12 15:30:00+00:00,999388.9791583557
2024-02-12 15:40:00+00:00,999411.0538984408
2024-02-12 15:50:00+00:00,999312.5467168323
2024-02-12 16:00:00+00:00,999312.5467168323
2024-02-12 16:10:00+00:00,999317.5526296874
2024-02-12 16:20:00+00:00,999296.4529043434
2024-02-12 16:30:00+00:00,999296.4529043434
2024-02-12 16:40:00+00:00,999296.4529043434
2024-02-12 16:50:00+00:00,999296.4529043434
2024-02-12 17:00:00+00:00,999296.4529043434
2024-02-12 17:10:00+00:00,999296.4529043434
2024-02-12 17:20:00+00:00,999296.4529043434
2024-02-12 17:30:00+00:00,999296.4529043434
2024-02-12 17:40:00+00:00,999300.6551813693
2024-02-12 17:50:00+00:00,999121.7037949185
2024-02-12 18:00:00+00:00,999156.393533189
2024-02-12 18:10:00+00:00,999060.0616546341
2024-02-12 18:20:00+00:00,998819.7453570607
2024-02-12 18:30:00+00:00,998794.8153798546
2024-02-12 18:40:00+00:00,998657.03931811
2024-02-12 19:00:00+00:00,998461.7845354995
2024-02-12 19:10:00+00:00,998461.7845354995
2024-02-12 19:20:00+00:00,998461.7845354995
2024-02-12 19:30:00+00:00,998461.7845354995
2024-02-12 19:40:00+00:00,998461.7845354995
2024-02-12 19:50:00+00:00,998461.7845354995
2024-02-12 20:00:00+00:00,998461.7845354995
2024-02-12 20:10:00+00:00,998461.7845354995
2024-02-12 20:20:00+00:00,998461.7845354995
2024-02-12 20:30:00+00:00,998461.7845354995
2024-02-12 20:40:00+00:00,998461.7845354995
2024-02-12 20:50:00+00:00,998461.7845354995
2024-02-12 21:00:00+00:00,998461.7845354995
2024-02-12 21:10:00+00:00,998461.7845354995
2024-02-12 21:20:00+00:00,998461.7845354995
2024-02-12 21:30:00+00:00,998461.7845354995
2024-02-12 21:40:00+00:00,998461.7845354995
2024-02-12 21:50:00+00:00,998461.7845354995
2024-02-12 22:00:00+00:00,998461.7845354995
2024-02-12 22:10:00+00:00,998461.7845354995
2024-02-12 22:20:00+00:00,998461.7845354995
2024-02-12 22:30:00+00:00,998461.7845354995
2024-02-12 22:40:00+00:00,998461.7845354995
2024-02-12 22:50:00+00:00,998461.7845354995
2024-02-12 23:00:00+00:00,998461.7845354995
2024-02-12 23:10:00+00:00,998461.7845354995
2024-02-12 23:20:00+00:00,998461.7845354995
2024-02-12 23:30:00+00:00,998461.7845354995
2024-02-12 23:40:00+00:00,998461.7845354995
2024-02-13 09:50:00+00:00,998436.8549411158
2024-02-13 10:00:00+00:00,998449.2920194014
2024-02-13 10:10:00+00:00,998427.5978500149
2024-02-13 10:20:00+00:00,998291.3318343494
2024-02-13 10:30:00+00:00,997841.2384994765
2024-02-13 10:40:00+00:00,997817.3667228926
2024-02-13 10:50:00+00:00,997912.1212648039
2024-02-13 11:00:00+00:00,997937.2406384819
2024-02-13 11:10:00+00:00,997814.163642779
2024-02-13 11:20:00+00:00,997968.5437795363
2024-02-13 11:30:00+00:00,997797.6113306838
2024-02-13 11:40:00+00:00,997836.9172211494
2024-02-13 11:50:00+00:00,997815.3623208359
2024-02-13 12:00:00+00:00,997815.3623208359
2024-02-13 12:10:00+00:00,997815.3623208359
2024-02-13 12:20:00+00:00,997815.3623208359
2024-02-13 12:30:00+00:00,997815.3623208359
2024-02-13 12:40:00+00:00,997815.3623208359
2024-02-13 12:50:00+00:00,997584.5170487476
2024-02-13 13:00:00+00:00,997383.4491992987
2024-02-13 13:10:00+00:00,997135.4974067396
2024-02-13 13:20:00+00:00,996972.994185069
2024-02-13 13:30:00+00:00,997031.0310499513
2024-02-13 13:40:00+00:00,996898.4023044788
2024-02-13 13:50:00+00:00,996898.4023044788
2024-02-13 15:40:00+00:00,996669.9654231389
2024-02-13 15:50:00+00:00,996593.4535046308
2024-02-13 16:00:00+00:00,996547.1693185335
2024-02-13 16:10:00+00:00,996547.1693185335
2024-02-13 16:20:00+00:00,996547.1693185335
2024-02-13 16:30:00+00:00,996530.2039048194
2024-02-13 16:40:00+00:00,996502.7769094569
2024-02-13 16:50:00+00:00,996441.6773481383
2024-02-13 17:00:00+00:00,996355.2693108199
2024-02-13 17:10:00+00:00,996330.398440209
2024-02-13 17:20:00+00:00,996330.398440209
2024-02-13 17:30:00+00:00,996330.398440209
2024-02-13 17:40:00+00:00,996256.1190043736
2024-02-13 17:50:00+00:00,996231.2579404545
2024-02-13 18:00:00+00:00,996231.2579404545
2024-02-13 18:10:00+00:00,996231.2579404545
2024-02-13 18:20:00+00:00,996257.2516743167
2024-02-13 18:30:00+00:00,996225.4446827614
2024-02-13 18:40:00+00:00,996071.5007090198
2024-02-13 19:00:00+00:00,995909.2373324366
2024-02-13 19:10:00+00:00,995909.2373324366
2024-02-13 19:20:00+00:00,995909.2373324366
2024-02-13 19:30:00+00:00,995909.2373324366
2024-02-13 19:40:00+00:00,995909.2373324366
2024-02-13 19:50:00+00:00,995909.2373324366
2024-02-13 20:00:00+00:00,995909.2373324366
2024-02-13 20:10:00+00:00,995909.2373324366
2024-02-13 20:20:00+00:00,995909.2373324366
2024-02-13 20:30:00+00:00,995909.2373324366
2024-02-13 20:40:00+00:00,995909.2373324366
2024-02-13 20:50:00+00:00,995909.2373324366
2024-02-13 21:00:00+00:00,995909.2373324366
2024-02-13 21:10:00+00:00,995909.2373324366
2024-02-13 21:20:00+00:00,995909.2373324366
2024-02-13 21:30:00+00:00,995909.2373324366
2024-02-13 21:40:00+00:00,995909.2373324366
2024-02-13 21:50:00+00:00,995909.2373324366
2024-02-13 22:00:00+00:00,995909.2373324366
2024-02-13 22:10:00+00:00,995909.2373324366
2024-02-13 22:20:00+00:00,995909.2373324366
2024-02-13 22:30:00+00:00,995909.2373324366
2024-02-13 22:40:00+00:00,995909.2373324366
2024-02-13 22:50:00+00:00,995909.2373324366
2024-02-13 23:00:00+00:00,995909.2373324366
2024-02-13 23:10:00+00:00,995909.2373324366
2024-02-13 23:20:00+00:00,995909.2373324366
2024-02-13 23:30:00+00:00,995909.2373324366
2024-02-13 23:40:00+00:00,995909.2373324366
2024-02-14 09:50:00+00:00,995909.2373324366
2024-02-14 10:00:00+00:00,995909.2373324366
2024-02-14 10:10:00+00:00,995693.4131353907
2024-02-14 10:20:00+00:00,995673.2737308488
2024-02-14 10:30:00+00:00,995646.0784018718
2024-02-14 11:30:00+00:00,995675.3933206357
2024-02-14 11:40:00+00:00,995538.4865969213
2024-02-14 11:50:00+00:00,995417.8414615958
2024-02-14 12:00:00+00:00,995178.1976259765
2024-02-14 12:10:00+00:00,994975.7956123189
2024-02-14 12:20:00+00:00,994795.3996180577
2024-02-14 12:30:00+00:00,994778.8218393559
2024-02-14 12:40:00+00:00,994789.5596023765
2024-02-14 12:50:00+00:00,994806.1821737633
2024-02-14 13:00:00+00:00,994559.3499364546
2024-02-14 13:10:00+00:00,994553.4790636004
2024-02-14 13:20:00+00:00,994407.910771182
2024-02-14 13:30:00+00:00,994407.910771182
2024-02-14 13:40:00+00:00,994407.910771182
2024-02-14 13:50:00+00:00,994173.5895923525
2024-02-14 14:00:00+00:00,994039.4857792377
2024-02-14 14:10:00+00:00,993757.8428947075
2024-02-14 14:20:00+00:00,993810.6782553848
2024-02-14 14:30:00+00:00,993669.1748980436
2024-02-14 14:40:00+00:00,993669.1748980436
2024-02-14 14:50:00+00:00,993669.1748980436
2024-02-14 15:00:00+00:00,993669.1748980436
2024-02-14 15:10:00+00:00,993669.1748980436
2024-02-14 15:20:00+00:00,993669.1748980436
2024-02-14 15:30:00+00:00,993669.1748980436
2024-02-14 15:40:00+00:00,993669.1748980436
2024-02-14 15:50:00+00:00,993669.1748980436
2024-02-14 16:00:00+00:00,993669.1748980436
2024-02-14 16:10:00+00:00,993440.7857170507
2024-02-14 16:20:00+00:00,993300.5578512343
2024-02-14 16:30:00+00:00,993300.5578512343
2024-02-14 16:40:00+00:00,993300.5578512343
2024-02-14 16:50:00+00:00,993300.5578512343
2024-02-14 17:00:00+00:00,993300.5578512343
2024-02-14 17:10:00+00:00,993300.5578512343
2024-02-14 17:20:00+00:00,993300.5578512343
2024-02-14 17:30:00+00:00,993300.5578512343
2024-02-14 17:40:00+00:00,993300.5578512343
2024-02-14 17:50:00+00:00,993300.5578512343
2024-02-14 18:00:00+00:00,993300.5578512343
2024-02-14 18:10:00+00:00,993300.5578512343
2024-02-14 18:20:00+00:00,993300.5578512343
2024-02-14 18:30:00+00:00,993212.0252666428
2024-02-14 18:40:00+00:00,993264.1193157638
2024-02-14 19:00:00+00:00,993264.1193157638
2024-02-14 19:10:00+00:00,993264.1193157638
2024-02-14 19:20:00+00:00,993264.1193157638
2024-02-14 19:30:00+00:00,993264.1193157638
2024-02-14 19:40:00+00:00,993264.1193157638
2024-02-14 19:50:00+00:00,993264.1193157638
2024-02-14 20:00:00+00:00,993264.1193157638
2024-02-14 20:10:00+00:00,993264.1193157638
2024-02-14 20:20:00+00:00,993264.1193157638
2024-02-14 20:30:00+00:00,993264.1193157638
2024-02-14 20:40:00+00:00,993264.1193157638
2024-02-14 20:50:00+00:00,993264.1193157638
2024-02-14 21:00:00+00:00,993264.1193157638
2024-02-14 21:10:00+00:00,993264.1193157638
2024-02-14 21:20:00+00:00,993264.1193157638
2024-02-14 21:30:00+00:00,993264.1193157638
2024-02-14 21:40:00+00:00,993264.1193157638
2024-02-14 21:50:00+00:00,993152.6111433806
2024-02-14 22:00:00+00:00,993127.8306551811
2024-02-14 22:10:00+00:00,993127.8306551811
2024-02-14 22:20:00+00:00,993127.8306551811
2024-02-14 22:30:00+00:00,993127.8306551811
2024-02-14 22:40:00+00:00,993127.8306551811
2024-02-14 22:50:00+00:00,993127.8306551811
2024-02-14 23:00:00+00:00,993127.8306551811
2024-02-14 23:10:00+00:00,993127.8306551811
2024-02-14 23:20:00+00:00,993127.8306551811
2024-02-14 23:30:00+00:00,993038.9001059528
2024-02-14 23:40:00+00:00,993010.5368190028
2024-02-15 09:50:00+00:00,993010.5368190028
2024-02-15 10:00:00+00:00,993013.0014259432
2024-02-15 10:10:00+00:00,992913.9428046413
2024-02-15 10:20:00+00:00,992786.6847886936
2024-02-15 10:30:00+00:00,992525.6930632485
2024-02-15 10:40:00+00:00,992448.7559241646
2024-02-15 10:50:00+00:00,992422.1281046758
2024-02-15 11:00:00+00:00,992163.7206707696
2024-02-15 11:10:00+00:00,991935.4179136332
2024-02-15 11:20:00+00:00,991771.5352816986
2024-02-15 11:30:00+00:00,991801.5352103962
2024-02-15 11:40:00+00:00,991779.1419143704
2024-02-15 11:50:00+00:00,991556.9003016156
2024-02-15 12:00:00+00:00,991280.7932702038
2024-02-15 12:10:00+00:00,991253.0026430024
2024-02-15 12:20:00+00:00,991052.9520976044
2024-02-15 12:30:00+00:00,990765.4160870125
2024-02-15 12:40:00+00:00,990740.6033910932
2024-02-15 12:50:00+00:00,990740.6033910932
2024-02-15 13:00:00+00:00,990740.6033910932
2024-02-15 13:10:00+00:00,990743.5405369939
2024-02-15 13:20:00+00:00,991023.5324466479
2024-02-15 13:30:00+00:00,991065.1934178829
2024-02-15 13:40:00+00:00,990899.72456512
2024-02-15 13:50:00+00:00,990686.2367867834
2024-02-15 14:00:00+00:00,990662.5881080794
2024-02-15 14:10:00+00:00,990662.5881080794
2024-02-15 14:20:00+00:00,990619.4787445703
2024-02-15 14:30:00+00:00,990482.1499777018
2024-02-15 14:40:00+00:00,990505.7551213719
2024-02-15 14:50:00+00:00,990300.4836596025
2024-02-15 15:00:00+00:00,990300.4836596025
2024-02-15 15:10:00+00:00,990300.4836596025
2024-02-15 15:20:00+00:00,990300.4836596025
2024-02-15 15:30:00+00:00,990300.4836596025
2024-02-15 15:40:00+00:00,990300.4836596025
2024-02-15 15:50:00+00:00,990300.4836596025
2024-02-15 16:00:00+00:00,990300.4836596025
2024-02-15 16:10:00+00:00,990300.4836596025
2024-02-15 16:20:00+00:00,990300.4836596025
2024-02-15 16:30:00+00:00,990300.4836596025
2024-02-15 16:40:00+00:00,990300.4836596025
2024-02-15 16:50:00+00:00,990300.4836596025
2024-02-15 17:00:00+00:00,990300.4836596025
2024-02-15 17:10:00+00:00,990300.4836596025
2024-02-15 17:20:00+00:00,990300.4836596025
2024-02-15 17:30:00+00:00,990300.4836596025
2024-02-15 17:40:00+00:00,990300.4836596025
2024-02-15 17:50:00+00:00,990300.4836596025
2024-02-15 18:00:00+00:00,990068.821966629
2024-02-15 18:10:00+00:00,989993.2017296327
2024-02-15 18:20:00+00:00,989858.7535019218
2024-02-15 18:30:00+00:00,989858.7535019218
2024-02-15 18:40:00+00:00,989719.2800606923
2024-02-15 19:00:00+00:00,989550.6526434538
2024-02-15 19:10:00+00:00,989550.6526434538
2024-02-15 19:20:00+00:00,989550.6526434538
2024-02-15 19:30:00+00:00,989550.6526434538
2024-02-15 19:40:00+00:00,989550.6526434538
2024-02-15 19:50:00+00:00,989550.6526434538
2024-02-15 20:00:00+00:00,989550.6526434538
2024-02-15 20:10:00+00:00,989550.6526434538
2024-02-15 20:20:00+00:00,989550.6526434538
2024-02-15 20:30:00+00:00,989550.6526434538
2024-02-15 20:40:00+00:00,989550.6526434538
2024-02-15 20:50:00+00:00,989550.6526434538
2024-02-15 21:00:00+00:00,989550.6526434538
2024-02-15 21:10:00+00:00,989550.6526434538
2024-02-15 21:20:00+00:00,989550.6526434538
2024-02-15 21:30:00+00:00,989550.6526434538
2024-02-15 21:40:00+00:00,989550.6526434538
2024-02-15 21:50:00+00:00,989550.6526434538
2024-02-15 22:00:00+00:00,989550.6526434538
2024-02-15 22:10:00+00:00,989550.6526434538
2024-02-15 22:20:00+00:00,989550.6526434538
2024-02-15 22:30:00+00:00,989550.6526434538
2024-02-15 22:40:00+00:00,989550.6526434538
2024-02-15 22:50:00+00:00,989550.6526434538
2024-02-15 23:00:00+00:00,989550.6526434538
2024-02-15 23:10:00+00:00,989550.6526434538
2024-02-15 23:20:00+00:00,989550.6526434538
2024-02-15 23:30:00+00:00,989550.6526434538
2024-02-15 23:40:00+00:00,989550.6526434538
2024-02-16 09:50:00+00:00,989550.6526434538
2024-02-16 10:00:00+00:00,989481.2241498085
2024-02-16 10:10:00+00:00,989703.9340951275
2024-02-16 10:20:00+00:00,989657.8284770112
2024-02-16 10:30:00+00:00,989388.0980252015
2024-02-16 10:40:00+00:00,989244.3303716618
2024-02-16 10:50:00+00:00,989035.6540994395
2024-02-16 11:00:00+00:00,989008.8279804301
2024-02-16 11:10:00+00:00,989008.8279804301
2024-02-16 11:20:00+00:00,989026.765459307
2024-02-16 11:30:00+00:00,989003.2966787457
2024-02-16 11:40:00+00:00,988963.2995580696
2024-02-16 11:50:00+00:00,988679.7739130296
2024-02-16 12:00:00+00:00,988544.4806378192
2024-02-16 12:10:00+00:00,988544.4806378192
2024-02-16 12:20:00+00:00,988544.4806378192
2024-02-16 12:30:00+00:00,988544.4806378192
2024-02-16 12:40:00+00:00,988544.4806378192
2024-02-16 12:50:00+00:00,988544.4806378192
2024-02-16 13:00:00+00:00,988544.4806378192
2024-02-16 13:10:00+00:00,988544.4806378192
2024-02-16 13:20:00+00:00,988544.4806378192
2024-02-16 13:30:00+00:00,988544.4806378192
2024-02-16 13:40:00+00:00,988544.4806378192
2024-02-16 13:50:00+00:00,988544.4806378192
2024-02-16 14:00:00+00:00,988544.4806378192
2024-02-16 14:10:00+00:00,988544.4806378192
2024-02-16 14:20:00+00:00,988102.6400169817
2024-02-16 14:30:00+00:00,987992.6060675707
2024-02-16 14:40:00+00:00,987593.1271602099
2024-02-16 14:50:00+00:00,987306.3862595622
2024-02-16 15:00:00+00:00,987292.1642052181
2024-02-16 15:10:00+00:00,987128.4826880943
2024-02-16 15:20:00+00:00,986865.3977206926
2024-02-16 15:30:00+00:00,986269.3718298948
2024-02-16 15:40:00+00:00,986033.9167165554
2024-02-16 15:50:00+00:00,986033.9167165554
2024-02-16 16:00:00+00:00,986033.9167165554
2024-02-16 16:10:00+00:00,986033.9167165554
2024-02-16 16:20:00+00:00,986033.9167165554
2024-02-16 16:30:00+00:00,986033.9167165554
2024-02-16 16:40:00+00:00,986033.9167165554
2024-02-16 16:50:00+00:00,986033.9167165554
2024-02-16 17:00:00+00:00,986033.9167165554
2024-02-16 17:10:00+00:00,986033.9167165554
2024-02-16 17:20:00+00:00,986033.9167165554
2024-02-16 17:30:00+00:00,986033.9167165554
2024-02-16 17:40:00+00:00,986033.9167165554
2024-02-16 17:50:00+00:00,986033.9167165554
2024-02-16 18:00:00+00:00,986033.9167165554
2024-02-16 18:10:00+00:00,985903.3309395681
2024-02-16 18:20:00+00:00,985851.9639000172
2024-02-16 18:30:00+00:00,985813.429770167
2024-02-16 18:40:00+00:00,985673.0498065009
2024-02-16 19:00:00+00:00,985702.5848293636
2024-02-16 19:10:00+00:00,985562.3082382776
2024-02-16 19:20:00+00:00,985562.3082382776
2024-02-16 19:30:00+00:00,985562.3082382776
2024-02-16 19:40:00+00:00,985562.3082382776
2024-02-16 19:50:00+00:00,985562.3082382776
2024-02-16 20:00:00+00:00,985562.3082382776
2024-02-16 20:10:00+00:00,985562.3082382776
2024-02-16 20:20:00+00:00,985562.3082382776
2024-02-16 20:30:00+00:00,985562.3082382776
2024-02-16 20:40:00+00:00,985562.3082382776
2024-02-16 20:50:00+00:00,985562.3082382776
2024-02-16 21:00:00+00:00,985562.3082382776
2024-02-16 21:10:00+00:00,985562.3082382776
2024-02-16 21:20:00+00:00,985562.3082382776
2024-02-16 21:30:00+00:00,985562.3082382776
2024-02-16 21:40:00+00:00,985562.3082382776
2024-02-16 21:50:00+00:00,985562.3082382776
2024-02-16 22:00:00+00:00,985562.3082382776
2024-02-16 22:10:00+00:00,985562.3082382776
2024-02-16 22:20:00+00:00,985562.3082382776
2024-02-16 22:30:00+00:00,985562.3082382776
2024-02-16 22:40:00+00:00,985562.3082382776
2024-02-16 22:50:00+00:00,985562.3082382776
2024-02-16 23:00:00+00:00,985562.3082382776
2024-02-16 23:10:00+00:00,985562.3082382776
2024-02-16 23:20:00+00:00,985562.3082382776
2024-02-16 23:30:00+00:00,985562.3082382776
2024-02-16 23:40:00+00:00,985562.3082382776
