strategy,symbol,trend_thr,min_gap_bars,risk_per_trade,sl_atr_mult,total_return,max_drawdown,profit_factor,win_rate,avg_trade,trade_count
trend,LKOH,2.0,30,0.002,2.5,-3.736788469055341e-05,-5.08257057436623e-05,0.9510277691050509,0.48799113191279714,-0.002301261527929054,964
trend,GMKN,2.0,30,0.002,2.5,-0.0003792270593917513,-0.0015809766187704355,0.9876688844352031,0.48997168475696085,-0.02237063823689032,1008
trend,YNDX,2.5,20,0.001,1.5,1.7697636689018026e-05,-2.0531377564414477e-05,1.0291832503613794,0.47936415341986294,0.0025809591204542914,590
trend,GAZP,2.5,20,0.001,1.5,-0.0003434738942733606,-0.0008740617679505736,0.9661907751432011,0.4825717452888287,-0.042304950643351366,678
trend,ROSN,2.5,20,0.001,1.5,1.1275209280237064e-05,-0.0001530309324637713,1.0025737629593827,0.48656653268457795,0.0011926390184332093,802
trend,SBER,2.5,20,0.001,1.5,0.0005356484026532993,-0.0002728527734751074,1.0589996578272438,0.4940348730498623,0.054618986708821475,749
trend,LKOH,2.5,20,0.001,1.5,-4.983696850535679e-06,-1.6168777084990538e-05,0.9868714489190248,0.4826435942875013,-0.0005195139008135271,810
trend,GMKN,2.5,20,0.001,1.5,-0.0001024472507562546,-0.0008094085129289885,0.9927475030285773,0.4767466110531804,-0.010682716450074663,837
trend,YNDX,2.5,20,0.001,2.0,1.3273254021672898e-05,-1.5398563863677772e-05,1.029183366391658,0.47936415341986294,0.0019357232057451727,590
trend,GAZP,2.5,20,0.001,2.0,-0.00025760509308792034,-0.0006556145991138962,0.966192086747042,0.4825717452888287,-0.03172867263060287,678
trend,ROSN,2.5,20,0.001,2.0,8.458226463003982e-06,-0.0001147740108901063,1.0025743529181725,0.48656653268457795,0.0008946717223429381,802
trend,SBER,2.5,20,0.001,2.0,0.00040172230083013183,-0.00020464412554543898,1.059003181119468,0.4940348730498623,0.040962812361596754,749
trend,LKOH,2.5,20,0.001,2.0,-3.737762594990812e-06,-1.2126598648354303e-05,0.9868714813423041,0.4826435942875013,-0.00038963437870420903,810
trend,GMKN,2.5,20,0.001,2.0,-7.681564075734393e-05,-0.0006071071762233649,0.992749272480204,0.4767466110531804,-0.0080099729673912,837
trend,YNDX,2.5,20,0.001,2.5,1.0618615939650411e-05,-1.2318865822424918e-05,1.029183436009796,0.47936415341986294,0.0015485804199712923,590
trend,GAZP,2.5,20,0.001,2.5,-0.00020608391662790826,-0.0005245244538483185,0.966192873752547,0.4825717452888287,-0.02538291866336659,678
trend,ROSN,2.5,20,0.001,2.5,6.767454528766592e-06,-9.181959823334473e-05,1.0025747069008095,0.48656653268457795,0.0007158297576489247,802
trend,SBER,2.5,20,0.001,2.5,0.00032137111977204036,-0.00016371748226884364,1.0590052952023203,0.4940348730498623,0.03276956457346842,749
trend,LKOH,2.5,20,0.001,2.5,-2.9902052552932545e-06,-9.701286519447905e-06,0.9868715007963106,0.4826435942875013,-0.0003117070004472229,810
trend,GMKN,2.5,20,0.001,2.5,-6.144300939892045e-05,-0.0004857101224272631,0.9927503342208255,0.4767466110531804,-0.006406987424280144,837
trend,YNDX,2.5,20,0.0015,1.5,2.654634901122499e-05,-3.0796943584987524e-05,1.0291830183006379,0.47936415341986294,0.0038714232187669604,590
trend,GAZP,2.5,20,0.0015,1.5,-0.0005152121427206557,-0.0013108196131369487,0.9661881522055443,0.4825717452888287,-0.06345758624470448,678
trend,ROSN,2.5,20,0.0015,1.5,1.690553586275456e-05,-0.0002295431522305602,1.0025725830878205,0.48656653268457795,0.0017881886886726064,802
trend,SBER,2.5,20,0.0015,1.5,0.0008035286033774014,-0.00040926097879678824,1.058992611914696,0.4940348730498623,0.08193419020876365,749
trend,LKOH,2.5,20,0.0015,1.5,-7.475585447336286e-06,-2.4253102288374073e-05,0.9868713840727128,0.4826435942875013,-0.0007792750388238,810
trend,GMKN,2.5,20,0.0015,1.5,-0.00015375005758633264,-0.001213909626969767,0.9927439645606462,0.4767466110531804,-0.01603233134373003,837
trend,YNDX,2.5,20,0.0015,2.0,1.9909821396213445e-05,-2.3097776741920484e-05,1.029183192346217,0.47936415341986294,0.002903576111429922,590
trend,GAZP,2.5,20,0.0015,2.0,-0.0003864083759117509,-0.0009832682891267597,0.9661901193750325,0.4825717452888287,-0.047593099631951165,678
trend,ROSN,2.5,20,0.0015,2.0,1.2683245808720045e-05,-0.00017215919033730653,1.00257346798574,0.48656653268457795,0.0013415745513888837,802
trend,SBER,2.5,20,0.0015,2.0,0.0006026149533635561,-0.0003069559611121875,1.0589978962651234,0.4940348730498623,0.061447430749831854,749
trend,LKOH,2.5,20,0.0015,2.0,-5.606666489077483e-06,-1.8189862344475394e-05,0.9868714327074162,0.4826435942875013,-0.0005844539235927725,810
trend,GMKN,2.5,20,0.0015,2.0,-0.00011526800435313067,-0.0009105464856203893,0.992746618357177,0.4767466110531804,-0.012019604207839062,837
trend,YNDX,2.5,20,0.0015,2.5,1.5927885742561543e-05,-1.847825453926699e-05,1.0291832967734982,0.47936415341986294,0.00232286506381012,590
trend,GAZP,2.5,20,0.0015,2.5,-0.00030912634780955184,-0.0007866883609762843,0.9661912997739369,0.4825717452888287,-0.0380744362371725,678
trend,ROSN,2.5,20,0.0015,2.5,1.0148561714773408e-05,-0.00013772822876478852,1.0025739989410578,0.48656653268457795,0.001073467496796301,802
trend,SBER,2.5,20,0.0015,2.5,0.0004820768419571131,-0.000245569677930102,1.0590010671172554,0.4940348730498623,0.049156402769156345,749
trend,LKOH,2.5,20,0.0015,2.5,-4.485322344760512e-06,-1.455190697707831e-05,0.9868714618883265,0.4826435942875013,-0.00046756200821781015,810
trend,GMKN,2.5,20,0.0015,2.5,-9.219302315865985e-05,-0.0007284920410004503,0.9927482107918162,0.4767466110531804,-0.009613453926872812,837
trend,YNDX,2.5,20,0.002,1.5,3.539499064797447e-05,-4.1062427765137244e-05,1.029182786239652,0.47936415341986294,0.005161877008609271,590
trend,GAZP,2.5,20,0.002,1.5,-0.0006869512424305668,-0.0017473955281127607,0.9661855296279654,0.4825717452888287,-0.0846103266942441,678
trend,ROSN,2.5,20,0.002,1.5,2.253101032434479e-05,-0.0003060532071609279,1.002571403277612,0.48656653268457795,0.0023832251242130605,802
trend,SBER,2.5,20,0.002,1.5,0.0010714461277088194,-0.0005456570637794034,1.0589855668978565,0.4940348730498623,0.10925319952165609,749
trend,LKOH,2.5,20,0.002,1.5,-9.967500825158737e-06,-3.2337385265757135e-05,0.9868713192267283,0.4826435942875013,-0.0010390389685337733,810
trend,GMKN,2.5,20,0.002,1.5,-0.00020510563820053118,-0.0016182753548300566,0.9927404266732154,0.4767466110531804,-0.021387449238849852,837
trend,YNDX,2.5,20,0.002,2.0,2.654634901122499e-05,-3.0796943584987524e-05,1.029183018300638,0.47936415341986294,0.0038714232187669587,590
trend,GAZP,2.5,20,0.002,2.0,-0.0005152121427206557,-0.0013108196131369487,0.9661881522055443,0.4825717452888287,-0.06345758624470449,678
trend,ROSN,2.5,20,0.002,2.0,1.690553586275456e-05,-0.0002295431522305602,1.0025725830878205,0.48656653268457795,0.0017881886886725942,802
trend,SBER,2.5,20,0.002,2.0,0.0008035286033774014,-0.00040926097879678824,1.058992611914696,0.4940348730498623,0.08193419020876365,749
trend,LKOH,2.5,20,0.002,2.0,-7.475585447336286e-06,-2.4253102288374073e-05,0.9868713840727128,0.4826435942875013,-0.0007792750388238006,810
trend,GMKN,2.5,20,0.002,2.0,-0.00015375005758633264,-0.001213909626969767,0.9927439645606462,0.4767466110531804,-0.016032331343730048,837
trend,YNDX,2.5,20,0.002,2.5,2.1237130099827084e-05,-2.463761379356555e-05,1.0291831575371122,0.47936415341986294,0.0030971459967704855,590
trend,GAZP,2.5,20,0.002,2.5,-0.00041216909071961627,-0.001048786742240515,0.9661897259249324,0.4825717452888287,-0.05076599220588919,678
trend,ROSN,2.5,20,0.002,2.5,1.3527922163802941e-05,-0.00018363608012550436,1.002573291003395,0.48656653268457795,0.0014309204742748362,802
trend,SBER,2.5,20,0.002,2.5,0.0006427960036623492,-0.000327417510073591,1.058996839354727,0.4940348730498623,0.06554461136558895,749
trend,LKOH,2.5,20,0.002,2.5,-5.980449075626559e-06,-1.940251223342404e-05,0.9868714229804609,0.4826435942875013,-0.0006234180210119455,810
trend,GMKN,2.5,20,0.002,2.5,-0.00012296203996908783,-0.0009712252069078442,0.9927460875717503,0.4767466110531804,-0.012821901978005548,837
trend,YNDX,2.5,25,0.001,1.5,-1.68719663196093e-06,-2.2494762672575774e-05,0.9976031391458036,0.48253420108912204,-0.00022409305777094308,554
trend,GAZP,2.5,25,0.001,1.5,0.00017175945744751786,-0.0005210002334643526,1.014822845217565,0.48754171301446053,0.019105612619308893,635
trend,ROSN,2.5,25,0.001,1.5,9.881786807608428e-05,-0.00016229566433167975,1.0196135618703923,0.48869731800766286,0.00946531303411119,754
trend,SBER,2.5,25,0.001,1.5,0.0006075249188060017,-0.000384763298790336,1.0583503786901145,0.49877056932097596,0.0574545979578207,712
trend,LKOH,2.5,25,0.001,1.5,-6.07105788419382e-07,-1.1496023383461562e-05,0.9985495952729088,0.487964989059081,-5.775908937330151e-05,754
trend,GMKN,2.5,25,0.001,1.5,0.000304367086256363,-0.0008720887292990032,1.0183284818046046,0.48665530948324814,0.02880627354309179,780
trend,YNDX,2.5,25,0.001,2.0,-1.2653281471486366e-06,-1.6871088705738835e-05,0.99760326928048,0.48253420108912204,-0.00016806058534266094,554
trend,GAZP,2.5,25,0.001,2.0,0.00012884042941396778,-0.00039077729993086674,1.0148258613996997,0.48754171301446053,0.014331527187321239,635
trend,ROSN,2.5,25,0.001,2.0,7.411474308494093e-05,-0.00012172295892221019,1.019614563165931,0.48869731800766286,0.007099113322320364,754
trend,SBER,2.5,25,0.001,2.0,0.00045562391251374734,-0.0002885837820680859,1.0583540209090208,0.49877056932097596,0.04308907816473027,712
trend,LKOH,2.5,25,0.001,2.0,-4.5531508474638827e-07,-8.622020730708613e-06,0.9985496393585606,0.487964989059081,-4.331796068146006e-05,754
trend,GMKN,2.5,25,0.001,2.0,0.00022830027932507768,-0.0006541241540900522,1.0183325092329845,0.48665530948324814,0.021607067889941135,780
trend,YNDX,2.5,25,0.001,2.5,-1.0122292406489208e-06,-1.3496878981111848e-05,0.9976033473614554,0.48253420108912204,-0.00013444404843371068,554
trend,GAZP,2.5,25,0.001,2.5,0.00010308234468192623,-0.0003126348611840468,1.0148276712389324,0.48754171301446053,0.011466334224914231,635
trend,ROSN,2.5,25,0.001,2.5,5.9292438606251e-05,-9.73789482472398e-05,1.0196151639601612,0.48869731800766286,0.005679352356905755,754
trend,SBER,2.5,25,0.001,2.5,0.0003644896369563444,-0.00023087245366359976,1.0583562063676635,0.49877056932097596,0.03447036475848544,712
trend,LKOH,2.5,25,0.001,2.5,-3.6424522464884035e-07,-6.897618117229776e-06,0.9985496658099985,0.487964989059081,-3.4653717497621634e-05,754
trend,GMKN,2.5,25,0.001,2.5,0.00018265220510449431,-0.0005233269763641468,1.018334925947236,0.48665530948324814,0.01728678829306611,780
trend,YNDX,2.5,25,0.0015,1.5,-2.531072254785549e-06,-3.374207720274747e-05,0.9976028788775135,0.48253420108912204,-0.00033617641848367755,554
trend,GAZP,2.5,25,0.0015,1.5,0.0002575558363790975,-0.000781391871480408,1.014816813665323,0.48754171301446053,0.028649147539387805,635
trend,ROSN,2.5,25,0.0015,1.5,0.0001482214334502796,-0.0002434386535902222,1.019611559384977,0.48869731800766286,0.014197455311340285,754
trend,SBER,2.5,25,0.0015,1.5,0.0009113664800168841,-0.0005770997191147931,1.058343095047814,0.49877056932097596,0.08618937772052165,712
trend,LKOH,2.5,25,0.0015,1.5,-9.107157088461548e-07,-1.7244022302631556e-05,0.9985495071018972,0.487964989059081,-8.66440594499662e-05,754
trend,GMKN,2.5,25,0.0015,1.5,0.00045645074930544816,-0.0013079026916800185,1.0183204285552578,0.48665530948324814,0.043199957344831535,780
trend,YNDX,2.5,25,0.0015,2.0,-1.898148206058714e-06,-2.5306595480611982e-05,0.9976030740785982,0.48253420108912204,-0.0002521115959706967,554
trend,GAZP,2.5,25,0.0015,2.0,0.00019321376196224094,-0.0005861049209557878,1.0148213372280102,0.48754171301446053,0.021492075857872793,635
trend,ROSN,2.5,25,0.0015,2.0,0.00011116909501285299,-0.00018258171434804016,1.0196130612358307,0.48869731800766286,0.010648380748364954,754
trend,SBER,2.5,25,0.0015,2.0,0.0006834803656727839,-0.00043285023042294313,1.0583485576801064,0.49877056932097596,0.06463782538990052,712
trend,LKOH,2.5,25,0.0015,2.0,-6.83004704460366e-07,-1.2933023911698704e-05,0.9985495732301196,0.487964989059081,-6.497999280597113e-05,754
trend,GMKN,2.5,25,0.0015,2.0,0.00034239424654347594,-0.0009810566175801894,1.0183264682913533,0.48665530948324814,0.032405285495307724,780
trend,YNDX,2.5,25,0.0015,2.5,-1.5184436918946886e-06,-2.0245294422016613e-05,0.9976031911996318,0.48253420108912204,-0.00020167933216354392,554
trend,GAZP,2.5,25,0.0015,2.5,0.00015459351324809134,-0.0004689132295426779,1.0148240516579332,0.48754171301446053,0.017196163876303166,635
trend,ROSN,2.5,25,0.0015,2.5,8.893672545529085e-05,-0.00014606667902694603,1.019613962384381,0.48869731800766286,0.008518843434402925,754
trend,SBER,2.5,25,0.0015,2.5,0.0005467629342710278,-0.00034629239667149925,1.0583518355458539,0.49877056932097596,0.05170824042662818,712
trend,LKOH,2.5,25,0.0015,2.5,-5.463883663292535e-07,-1.0346422577800496e-05,0.9985496129071579,0.487964989059081,-5.1982529388780566e-05,754
trend,GMKN,2.5,25,0.0015,2.5,0.00027394236117173065,-0.0007849075071559852,1.018330092711654,0.48665530948324814,0.02592678034939219,780
trend,YNDX,2.5,25,0.002,1.5,-3.37513274717427e-06,-4.49893471932139e-05,0.99760261861064,0.48253420108912204,-0.00044828433354360833,554
trend,GAZP,2.5,25,0.002,1.5,0.00034329664082677347,-0.0010417112269852646,1.0148107831954625,0.48754171301446053,0.0381865006481305,635
trend,ROSN,2.5,25,0.002,1.5,0.0001976214187340286,-0.00032457841386324127,1.0196095570404362,0.48869731800766286,0.018929254668014244,754
trend,SBER,2.5,25,0.002,1.5,0.0012152607676629845,-0.0007694059917564555,1.0583358124659947,0.49877056932097596,0.11492914390609153,712
trend,LKOH,2.5,25,0.002,1.5,-1.2143636468620045e-06,-2.299201270672402e-05,0.9985494189312745,0.487964989059081,-0.00011553264644611527,754
trend,GMKN,2.5,25,0.002,1.5,0.0006084677873408051,-0.001743563099120382,1.0183123774486957,0.48665530948324814,0.057587335542375634,780
trend,YNDX,2.5,25,0.002,2.0,-2.531072254785549e-06,-3.374207720274747e-05,0.9976028788775135,0.48253420108912204,-0.00033617641848367674,554
trend,GAZP,2.5,25,0.002,2.0,0.0002575558363790975,-0.000781391871480408,1.0148168136653233,0.48754171301446053,0.028649147539387795,635
trend,ROSN,2.5,25,0.002,2.0,0.0001482214334502796,-0.0002434386535902222,1.019611559384977,0.48869731800766286,0.01419745531134028,754
trend,SBER,2.5,25,0.002,2.0,0.0009113664800168841,-0.0005770997191147931,1.0583430950478143,0.49877056932097596,0.08618937772052164,712
trend,LKOH,2.5,25,0.002,2.0,-9.107157088461548e-07,-1.7244022302631556e-05,0.9985495071018972,0.487964989059081,-8.66440594499662e-05,754
trend,GMKN,2.5,25,0.002,2.0,0.00045645074930544816,-0.0013079026916800185,1.0183204285552578,0.48665530948324814,0.04319995734483155,780
trend,YNDX,2.5,25,0.002,2.5,-2.024724696680913e-06,-2.69936938293025e-05,0.9976030350383175,0.48253420108912204,-0.00026892345552456687,554
trend,GAZP,2.5,25,0.002,2.5,0.00020608467757665672,-0.0006251655643297882,1.0148204324667576,0.48754171301446053,0.022923768362258408,635
trend,ROSN,2.5,25,0.002,2.5,0.00011857972378948034,-0.00019475324749507195,1.0196127608593206,0.48869731800766286,0.011358211090957342,754
trend,SBER,2.5,25,0.002,2.5,0.0007290552157288577,-0.00046170148488344775,1.0583474651059213,0.49877056932097596,0.06894791145534802,712
trend,LKOH,2.5,25,0.002,2.5,-7.285451945060473e-07,-1.3795223972934423e-05,0.9985495600044575,0.487964989059081,-6.93126433732841e-05,754
trend,GMKN,2.5,25,0.002,2.5,0.00036520854464017205,-0.001046432743079695,1.0183252602476984,0.48665530948324814,0.03456450356237554,780
trend,YNDX,2.5,30,0.001,1.5,1.0229603288003375e-05,-2.2357203937728443e-05,1.013814201646716,0.48220618808854104,0.0012510215589998997,516
trend,GAZP,2.5,30,0.001,1.5,0.00039437199425318425,-0.0005139142842337519,1.0300632822350122,0.48922022969977835,0.039731210382144125,612
trend,ROSN,2.5,30,0.001,1.5,7.437840203161628e-05,-0.0002178864291076943,1.0142188335061695,0.4893103139815726,0.006653403885118473,702
trend,SBER,2.5,30,0.001,1.5,0.0008041313758269109,-0.00040675715444005167,1.0724433654978,0.5002231545121842,0.07177821796188026,664
trend,LKOH,2.5,30,0.001,1.5,-1.3583856472543232e-05,-2.6349463708164045e-05,0.9714266585921684,0.48883870407365587,-0.001179871143274381,716
trend,GMKN,2.5,30,0.001,1.5,0.0007006211242090998,-0.0006093732853167388,1.0382250281877097,0.48935237928314784,0.061398748944790194,726
trend,YNDX,2.5,30,0.001,2.0,7.672268767411339e-06,-1.676794035376794e-05,1.0138143443118242,0.48220618808854104,0.0009382742775502491,516
trend,GAZP,2.5,30,0.001,2.0,0.00029578870906399324,-0.00038545832788261514,1.0300672506029889,0.48922022969977835,0.029799386365490326,612
trend,ROSN,2.5,30,0.001,2.0,5.57856051790484e-05,-0.00016341820485932246,1.0142198361875854,0.4893103139815726,0.004990214257014159,702
trend,SBER,2.5,30,0.001,2.0,0.0006030531652971849,-0.0003050802322448476,1.0724469799898386,0.5002231545121842,0.053829613969229244,664
trend,LKOH,2.5,30,0.001,2.0,-1.0187882556911276e-05,-1.9762139359613684e-05,0.9714267231423304,0.48883870407365587,-0.0008849025064626094,716
trend,GMKN,2.5,30,0.001,2.0,0.000525456949485914,-0.0004570627209297129,1.0382303755033095,0.48935237928314784,0.046048282314062904,726
trend,YNDX,2.5,30,0.001,2.5,6.137846838782934e-06,-1.3414370235387274e-05,1.013814429911018,0.48220618808854104,0.0007506233140134081,516
trend,GAZP,2.5,30,0.001,2.5,0.00023663562864073562,-0.00030837751797141433,1.030069631853003,0.48922022969977835,0.023839978706493008,612
trend,ROSN,2.5,30,0.001,2.5,4.462934986904088e-05,-0.0001307361877589397,1.014220437818631,0.4893103139815726,0.003992248847746995,702
trend,SBER,2.5,30,0.001,2.5,0.0004824207571327843,-0.00024407012186722365,1.0724491488222896,0.5002231545121842,0.04306174749019755,664
trend,LKOH,2.5,30,0.001,2.5,-8.150301342713107e-06,-1.5809731445437514e-05,0.9714267618724045,0.48883870407365587,-0.0007079215966899945,716
trend,GMKN,2.5,30,0.001,2.5,0.0004203612882298646,-0.0003656659012835073,1.0382335841987673,0.48935237928314784,0.03683825153185388,726
trend,YNDX,2.5,30,0.0015,1.5,1.534413972437143e-05,-3.3535656304928274e-05,1.01381391631731,0.48220618808854104,0.0018764999051275207,516
trend,GAZP,2.5,30,0.0015,1.5,0.0005915191217917837,-0.0007707809769867957,1.0300553469314606,0.48922022969977835,0.05959289963649057,612
trend,ROSN,2.5,30,0.0015,1.5,0.00011156038797399681,-0.0003268161118272772,1.0142168282820572,0.4893103139815726,0.009979460414533521,702
trend,SBER,2.5,30,0.0015,1.5,0.0012063785433091834,-0.0006100862690032738,1.0724361373712743,0.5002231545121842,0.1076835261366892,664
trend,LKOH,2.5,30,0.0015,1.5,-2.0375823898133305e-05,-3.9524029248338977e-05,0.9714265294917015,0.48883870407365587,-0.0017698101188316554,716
trend,GMKN,2.5,30,0.0015,1.5,0.0010509672235454737,-0.0009139289190701616,1.0382143354693625,0.48935237928314784,0.09210123771320294,726
trend,YNDX,2.5,30,0.0015,2.0,1.1508253972669635e-05,-2.5151826379521403e-05,1.0138141303142634,0.48220618808854104,0.0014073931726336106,516
trend,GAZP,2.5,30,0.0015,2.0,0.00044366120699557143,-0.000578136609619917,1.0300612982300887,0.48922022969977835,0.0446968775937595,612
trend,ROSN,2.5,30,0.0015,2.0,8.367434950184993e-05,-0.000245119695501006,1.0142183321828018,0.4893103139815726,0.007484958359585201,702
trend,SBER,2.5,30,0.0015,2.0,0.0009046818239797361,-0.0004575925242154,1.072441558358981,0.5002231545121842,0.08075353244486551,664
trend,LKOH,2.5,30,0.0015,2.0,-1.5281845879622225e-05,-2.9643115487809624e-05,0.9714266263170696,0.48883870407365587,-0.0013273556744236275,716
trend,GMKN,2.5,30,0.0015,2.0,0.0007882054314776177,-0.0006855203800433252,1.0382223547690297,0.48935237928314784,0.06907417680110901,726
trend,YNDX,2.5,30,0.0015,2.5,9.206674783879265e-06,-2.0121501496217498e-05,1.0138142587127268,0.48220618808854104,0.0011259232950881727,516
trend,GAZP,2.5,30,0.0015,2.5,0.0003549394576334297,-0.00046253371064264304,1.0300648695248995,0.48922022969977835,0.03575855910070345,612
trend,ROSN,2.5,30,0.0015,2.5,6.694142759400279e-05,-0.00019609941004383735,1.0142192345731869,0.4893103139815726,0.005988140942301438,702
trend,SBER,2.5,30,0.0015,2.5,0.0007236964619705688,-0.0003660873748030369,1.0724448112603102,0.5002231545121842,0.06459845237619896,664
trend,LKOH,2.5,30,0.0015,2.5,-1.222546612245079e-05,-2.3714537294994287e-05,0.9714266844122391,0.48883870407365587,-0.0010618836204714817,716
trend,GMKN,2.5,30,0.0015,2.5,0.0006305547437248649,-0.0005484516796645522,1.0382271670374286,0.48935237928314784,0.055258500019699244,726
trend,YNDX,2.5,30,0.002,1.5,2.0458499352837833e-05,-4.471400893835131e-05,1.0138136309889836,0.48220618808854104,0.0025019566287028594,516
trend,GAZP,2.5,30,0.002,1.5,0.0007886403076662329,-0.0010275873869898255,1.0300474135372657,0.48922022969977835,0.07945197538446425,612
trend,ROSN,2.5,30,0.002,1.5,0.00014873756306355013,-0.00043573677382202636,1.0142148232428911,0.4893103139815726,0.01330508659662535,702
trend,SBER,2.5,30,0.002,1.5,0.001608746720769716,-0.0008133824137998014,1.0724289103879276,0.5002231545121842,0.14359963588054936,664
trend,LKOH,2.5,30,0.002,1.5,-2.716781744882546e-05,-5.269848391253884e-05,0.9714264003910434,0.48883870407365587,-0.002359751363575431,716
trend,GMKN,2.5,30,0.002,1.5,0.0014013369477738902,-0.0012183972470825033,1.0382036453010022,0.48935237928314784,0.12280579684286742,726
trend,YNDX,2.5,30,0.002,2.0,1.534413972437143e-05,-3.3535656304928274e-05,1.01381391631731,0.48220618808854104,0.0018764999051275202,516
trend,GAZP,2.5,30,0.002,2.0,0.0005915191217917837,-0.0007707809769867957,1.0300553469314604,0.48922022969977835,0.05959289963649057,612
trend,ROSN,2.5,30,0.002,2.0,0.00011156038797399681,-0.0003268161118272772,1.014216828282057,0.4893103139815726,0.009979460414533525,702
trend,SBER,2.5,30,0.002,2.0,0.0012063785433091834,-0.0006100862690032738,1.0724361373712743,0.5002231545121842,0.10768352613668923,664
trend,LKOH,2.5,30,0.002,2.0,-2.0375823898133305e-05,-3.9524029248338977e-05,0.9714265294917014,0.48883870407365587,-0.0017698101188316547,716
trend,GMKN,2.5,30,0.002,2.0,0.0010509672235454737,-0.0009139289190701616,1.0382143354693625,0.48935237928314784,0.09210123771320293,726
trend,YNDX,2.5,30,0.002,2.5,1.227543907922346e-05,-2.682859685265715e-05,1.013814087514824,0.48220618808854104,0.001501215492142628,516
trend,GAZP,2.5,30,0.002,2.5,0.0004732339568953581,-0.000616668196072423,1.0300601078844294,0.48922022969977835,0.04767619956632774,612
trend,ROSN,2.5,30,0.002,2.5,8.925177367236081e-05,-0.0002614593847063418,1.0142180313943299,0.4893103139815726,0.007983878135112612,702
trend,SBER,2.5,30,0.002,2.5,0.0009650157227549805,-0.00048809275689354337,1.072440474109991,0.5002231545121842,0.0861390451446075,664
trend,LKOH,2.5,30,0.002,2.5,-1.630064030766487e-05,-3.161930322925777e-05,0.9714266069520047,0.48883870407365587,-0.001415846461190419,716
